time,x1,y1,z1,a1,e1 ,r1,x2,y2,z2,a2,e2,r2,x3,y3,z3,a3,e3,r3,x4,y4,z4,a4,e4,r4,V0,V1,V2,V3,V4,V5
27960.0502,5.581054688,12.68261719,2.535644531,39.83642578,88.06640625,-76.86035156,14.77001953,5.739257813,11.66748047,178.9892578,8.041992188,1.164550781,10.3359375,5.172363281,12.04980469,177.1655273,7.998046875,-177.824707,0.518554688,-3.651855469,-7.923339844,6.547851563,-55.04150391,69.76318359,1.237537322,0.426571516,-0.189191809,0.817949236,-0.879858659,0.093884236
27970.0502,5.581054688,12.68261719,2.535644531,39.85839844,88.06640625,-76.83837891,14.80078125,5.739257813,11.60595703,179.0332031,7.690429688,0.944824219,10.36230469,5.163574219,12.01025391,177.2094727,7.646484375,-178.0444336,0.514160156,-3.647460938,-7.936523438,6.284179688,-54.93164063,70.20263672,1.246616508,0.432732391,-0.190813093,0.821516059,-0.884722511,0.102314908
27980.0502,5.576660156,12.68261719,2.535644531,39.90234375,88.06640625,-76.79443359,14.83154297,5.743652344,11.54003906,179.0771484,7.294921875,0.659179688,10.38867188,5.150390625,11.96630859,177.253418,7.294921875,-178.2861328,0.505371094,-3.643066406,-7.954101563,5.932617188,-54.77783203,70.81787109,1.259262519,0.435002188,-0.189840323,0.823137342,-0.895747244,0.108151527
27990.0502,5.576660156,12.68261719,2.535644531,39.94628906,88.06640625,-76.77246094,14.87988281,5.748046875,11.42578125,179.1650391,6.657714844,0.329589844,10.42382813,5.128417969,11.89160156,177.3193359,6.723632813,-178.6376953,0.500976563,-3.638671875,-7.967285156,5.756835938,-54.68994141,71.12548828,1.273205555,0.43759624,-0.194379916,0.825082882,-0.904826435,0.10880004
28000.0502,5.576660156,12.68261719,2.535644531,39.96826172,88.06640625,-76.72851563,14.90185547,5.748046875,11.34667969,179.1870117,6.240234375,0.153808594,10.44580078,5.115234375,11.83447266,177.3413086,6.306152344,-178.8134766,0.496582031,-3.638671875,-7.976074219,5.603027344,-54.62402344,71.41113281,1.289094132,0.444729886,-0.212214032,0.837080376,-0.905474949,0.111394093
28010.0502,5.576660156,12.68261719,2.535644531,40.03417969,88.06640625,-76.68457031,14.92822266,5.748046875,11.22802734,179.2089844,5.646972656,-0.065917969,10.4765625,5.102050781,11.75097656,177.3852539,5.668945313,-179.0112305,0.496582031,-3.634277344,-7.984863281,5.405273438,-54.51416016,71.74072266,1.301415886,0.450242248,-0.235884769,0.85296895,-0.897368528,0.112042606
28020.0502,5.576660156,12.68261719,2.535644531,40.078125,88.06640625,-76.640625,14.93701172,5.743652344,11.14892578,179.230957,5.251464844,-0.131835938,10.48974609,5.093261719,11.69384766,177.4072266,5.251464844,-179.1210938,0.496582031,-3.629882813,-7.989257813,5.317382813,-54.44824219,71.93847656,1.308225276,0.448296708,-0.251773346,0.863020905,-0.896395757,0.107178757
28030.0502,5.576660156,12.68261719,2.535644531,40.12207031,88.06640625,-76.59667969,14.95019531,5.743652344,11.05664063,179.230957,4.768066406,-0.153808594,10.50292969,5.084472656,11.62792969,177.3852539,4.768066406,-179.1870117,0.496582031,-3.625488281,-7.998046875,5.229492188,-54.40429688,72.13623047,1.309522303,0.443757116,-0.261825302,0.871775834,-0.893801703,0.097775315
28040.0502,5.576660156,12.68261719,2.535644531,40.14404297,88.06640625,-76.57470703,14.95898438,5.739257813,10.92480469,179.2089844,4.108886719,-0.219726563,10.52490234,5.080078125,11.54882813,177.3852539,4.04296875,-179.230957,0.496582031,-3.62109375,-8.002441406,5.185546875,-54.36035156,72.24609375,1.30984656,0.441163063,-0.273174286,0.876639683,-0.885371025,0.092587209
28050.0502,5.576660156,12.68261719,2.535644531,40.14404297,88.06640625,-76.57470703,14.96337891,5.739257813,10.83691406,179.1870117,3.603515625,-0.241699219,10.53369141,5.071289063,11.49169922,177.3632813,3.581542969,-179.296875,0.500976563,-3.62109375,-8.006835938,5.163574219,-54.33837891,72.33398438,1.312440613,0.43856901,-0.286793066,0.878260966,-0.873697779,0.090965926
28060.0502,5.576660156,12.68261719,2.535644531,40.14404297,88.06640625,-76.57470703,14.97216797,5.73046875,10.70068359,179.0991211,2.834472656,-0.285644531,10.54248047,5.071289063,11.42578125,177.3193359,2.98828125,-179.3188477,0.505371094,-3.62109375,-8.020019531,5.119628906,-54.31640625,72.48779297,1.32249257,0.442460089,-0.310139547,0.879557993,-0.857484937,0.095505519
28070.0502,5.576660156,12.68261719,2.535644531,40.14404297,88.06640625,-76.57470703,14.97216797,5.73046875,10.61279297,179.0551758,2.307128906,-0.329589844,10.546875,5.071289063,11.390625,177.3193359,2.63671875,-179.362793,0.509765625,-3.616699219,-8.028808594,5.075683594,-54.29443359,72.59765625,1.340975201,0.447323938,-0.342565216,0.880855019,-0.837705271,0.104260448
28080.0502,5.576660156,12.68261719,2.535644531,40.12207031,88.06640625,-76.59667969,14.9765625,5.721679688,10.51611328,178.9453125,1.735839844,-0.395507813,10.55126953,5.075683594,11.30273438,177.253418,1.779785156,-179.4287109,0.518554688,-3.616699219,-8.05078125,5.009765625,-54.27246094,72.86132813,1.366591479,0.444729886,-0.388609666,0.87599117,-0.810467699,0.10880004
28090.0502,5.576660156,12.68261719,2.535644531,40.10009766,88.06640625,-76.59667969,14.9765625,5.708496094,10.37988281,178.7695313,0.834960938,-0.52734375,10.55566406,5.071289063,11.22802734,177.2094727,1.010742188,-179.5166016,0.522949219,-3.616699219,-8.072753906,4.921875,-54.25048828,73.08105469,1.392856272,0.440190293,-0.440490739,0.869181781,-0.779987559,0.108151527
28100.0502,5.576660156,12.68261719,2.535644531,40.10009766,88.06640625,-76.59667969,14.96777344,5.704101563,10.27880859,178.6816406,0.197753906,-0.615234375,10.56005859,5.071289063,11.16210938,177.1875,0.241699219,-179.6044922,0.52734375,-3.616699219,-8.099121094,4.855957031,-54.25048828,73.30078125,1.423984915,0.437271984,-0.504045055,0.862372392,-0.739779716,0.11074558
28110.0502,5.576660156,12.68261719,2.535644531,40.12207031,88.06640625,-76.59667969,14.95898438,5.704101563,10.11621094,178.59375,-0.87890625,-0.747070313,10.56884766,5.066894531,11.06542969,177.1435547,-0.900878906,-179.7802734,0.52734375,-3.616699219,-8.138671875,4.724121094,-54.25048828,73.67431641,1.458680382,0.447323938,-0.581866671,0.863993675,-0.686925861,0.125337128
28120.0502,5.576660156,12.68261719,2.535644531,40.12207031,88.06640625,-76.57470703,14.95019531,5.708496094,10.00634766,178.59375,-1.669921875,-0.812988281,10.57324219,5.058105469,11.00390625,177.1435547,-1.691894531,-179.9121094,0.531738281,-3.612304688,-8.173828125,4.614257813,-54.27246094,73.93798828,1.487863487,0.463536768,-0.653851671,0.870154551,-0.636341805,0.144792525
28130.0502,5.576660156,12.68701172,2.535644531,40.18798828,88.06640625,-76.50878906,14.94140625,5.717285156,9.892089844,178.6157227,-2.4609375,-0.922851563,10.58203125,5.049316406,10.91162109,177.1655273,-2.966308594,179.8461914,0.536132813,-3.612304688,-8.2265625,4.504394531,-54.29443359,74.26757813,1.521261929,0.487531757,-0.710596606,0.887664408,-0.612022549,0.171705824
28140.0502,5.576660156,12.68701172,2.535644531,40.23193359,88.06640625,-76.46484375,14.92382813,5.73046875,9.720703125,178.7036133,-3.735351563,-1.0546875,10.58642578,5.036132813,10.84570313,177.1875,-3.823242188,179.6923828,0.536132813,-3.612304688,-8.266113281,4.460449219,-54.31640625,74.46533203,1.54590544,0.506014383,-0.732646067,0.90095893,-0.611049778,0.186621628
28150.0502,5.576660156,12.68701172,2.535644531,40.29785156,88.06640625,-76.39892578,14.91064453,5.734863281,9.606445313,178.7475586,-4.548339844,-1.164550781,10.59082031,5.02734375,10.78417969,177.2094727,-4.680175781,179.5605469,0.540527344,-3.616699219,-8.305664063,4.482421875,-54.36035156,74.57519531,1.563739561,0.532927681,-0.73134904,0.922684123,-0.624668562,0.21515621
28160.0502,5.576660156,12.68701172,2.535644531,40.40771484,88.06640625,-76.26708984,14.88867188,5.743652344,9.448242188,178.8134766,-5.80078125,-1.318359375,10.59521484,5.009765625,10.69189453,177.2094727,-5.932617188,179.3188477,0.540527344,-3.62109375,-8.371582031,4.482421875,-54.42626953,74.77294922,1.582870708,0.57021719,-0.734591608,0.953812759,-0.640232887,0.254715516
28170.0502,5.576660156,12.68701172,2.535644531,40.49560547,88.06640625,-76.20117188,14.87548828,5.748046875,9.342773438,178.8134766,-6.569824219,-1.428222656,10.59521484,5.005371094,10.63476563,177.1875,-6.745605469,179.2089844,0.544921875,-3.62109375,-8.419921875,4.526367188,-54.47021484,74.8828125,1.60265037,0.595184948,-0.737509919,0.974240926,-0.653851671,0.281628814
28180.0502,5.576660156,12.68701172,2.535644531,40.60546875,88.06640625,-76.06933594,14.86230469,5.743652344,9.241699219,178.7475586,-7.338867188,-1.516113281,10.59960938,4.9921875,10.57324219,177.121582,-7.55859375,179.0771484,0.549316406,-3.629882813,-8.490234375,4.658203125,-54.55810547,74.97070313,1.621781518,0.624692299,-0.743670798,0.998235917,-0.665849171,0.310487652
28190.0502,5.576660156,12.68701172,2.535644531,40.67138672,88.06640625,-76.00341797,14.84033203,5.739257813,9.10546875,178.59375,-8.393554688,-1.691894531,10.59960938,4.983398438,10.48974609,176.9897461,-8.701171875,178.8793945,0.553710938,-3.638671875,-8.538574219,4.790039063,-54.60205078,75.01464844,1.631509221,0.642202155,-0.738806946,1.011206182,-0.679792212,0.326376226
28200.0502,5.576660156,12.68701172,2.535644531,40.71533203,88.06640625,-75.95947266,14.82714844,5.73046875,9.017578125,178.4179688,-9.052734375,-1.779785156,10.59960938,4.974609375,10.43261719,176.8359375,-9.382324219,178.7475586,0.558105469,-3.643066406,-8.586914063,4.833984375,-54.64599609,75.14648438,1.635724558,0.648038774,-0.720648566,1.018664085,-0.701517416,0.336428181
28210.0502,5.572265625,12.68701172,2.535644531,40.75927734,88.08837891,-75.9375,14.80517578,5.708496094,8.890136719,178.0664063,-9.931640625,-1.911621094,10.59960938,4.970214844,10.34912109,176.5722656,-10.37109375,178.5717773,0.5625,-3.65625,-8.652832031,4.987792969,-54.71191406,75.34423828,1.636048815,0.638635333,-0.700220389,1.012827465,-0.723566877,0.329943049
28220.0502,5.572265625,12.68701172,2.535644531,40.75927734,88.08837891,-75.91552734,14.78759766,5.690917969,8.811035156,177.8027344,-10.43701172,-2.021484375,10.60400391,4.95703125,10.29638672,176.3305664,-10.96435547,178.4179688,0.5625,-3.665039063,-8.696777344,5.119628906,-54.71191406,75.47607422,1.634751788,0.61788291,-0.681413496,0.9998572,-0.744967825,0.313081705
28230.0502,5.572265625,12.68701172,2.535644531,40.78125,88.08837891,-75.91552734,14.77441406,5.673339844,8.736328125,177.5390625,-10.92041016,-2.109375,10.59960938,4.943847656,10.22167969,175.9790039,-11.75537109,178.1982422,0.5625,-3.669433594,-8.749511719,5.185546875,-54.68994141,75.78369141,1.626969626,0.590321099,-0.651257616,0.981698829,-0.774150936,0.288438203
28240.0502,5.572265625,12.68701172,2.535644531,40.75927734,88.08837891,-75.91552734,14.74804688,5.642578125,8.622070313,177.1655273,-11.53564453,-2.241210938,10.60400391,4.930664063,10.17333984,175.7592773,-12.23876953,178.0224609,0.566894531,-3.673828125,-8.780273438,5.251464844,-54.68994141,76.00341797,1.613999356,0.575729552,-0.598728022,0.969377077,-0.815331551,0.274495169
28250.0502,5.572265625,12.68701172,2.535644531,40.75927734,88.08837891,-75.91552734,14.73046875,5.629394531,8.551757813,176.9677734,-11.90917969,-2.307128906,10.60400391,4.913085938,10.125,175.5395508,-12.67822266,177.8466797,0.566894531,-3.669433594,-8.811035156,5.163574219,-54.66796875,76.35498047,1.602974627,0.564704828,-0.521879175,0.959000865,-0.880507172,0.268982807
28260.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.71289063,5.607421875,8.450683594,176.7480469,-12.45849609,-2.4609375,10.59960938,4.895507813,10.05908203,175.3637695,-13.29345703,177.6269531,0.571289063,-3.665039063,-8.837402344,5.119628906,-54.60205078,76.75048828,1.596165235,0.555949899,-0.437896685,0.949597423,-0.957356045,0.262821931
28270.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.6953125,5.598632813,8.384765625,176.6821289,-12.83203125,-2.548828125,10.59521484,4.877929688,10.01513672,175.2539063,-13.68896484,177.4511719,0.571289063,-3.660644531,-8.850585938,5.09765625,-54.55810547,76.94824219,1.595516721,0.55497713,-0.391527976,0.948624653,-1.000806466,0.263146188
28280.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.67773438,5.594238281,8.318847656,176.6601563,-13.16162109,-2.63671875,10.59521484,4.855957031,9.944824219,175.2319336,-14.30419922,177.253418,0.575683594,-3.643066406,-8.854980469,4.965820313,-54.47021484,77.29980469,1.596165235,0.555625643,-0.345483526,0.949921679,-1.045553916,0.26768578
28290.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.65576172,5.58984375,8.213378906,176.7480469,-13.77685547,-2.790527344,10.59082031,4.847167969,9.896484375,175.2758789,-14.72167969,177.1655273,0.575683594,-3.634277344,-8.850585938,4.877929688,-54.44824219,77.49755859,1.601029086,0.557895439,-0.305599954,0.954137016,-1.089977111,0.273522399
28300.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.63818359,5.58984375,8.143066406,176.8579102,-14.17236328,-2.900390625,10.58642578,4.833984375,9.848144531,175.3637695,-15.13916016,177.0776367,0.580078125,-3.616699219,-8.846191406,4.702148438,-54.40429688,77.78320313,1.604271654,0.567623137,-0.262798072,0.966458767,-1.135697337,0.28681692
28310.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.61181641,5.58984375,8.028808594,177.0336914,-14.80957031,-3.010253906,10.58203125,4.81640625,9.769042969,175.5395508,-15.77636719,176.9458008,0.580078125,-3.607910156,-8.833007813,4.5703125,-54.38232422,77.98095703,1.610432532,0.575729552,-0.215132342,0.978780519,-1.188551218,0.298165901
28320.0502,5.572265625,12.68701172,2.540039063,40.75927734,88.06640625,-75.91552734,14.58984375,5.58984375,7.958496094,177.1655273,-15.18310547,-3.098144531,10.57324219,4.807617188,9.711914063,175.6933594,-16.14990234,176.8798828,0.580078125,-3.603515625,-8.828613281,4.526367188,-54.36035156,78.02490234,1.61659341,0.58448448,-0.201189306,0.989480988,-1.210924948,0.307245086
28330.0502,5.572265625,12.68701172,2.540039063,40.78125,88.06640625,-75.91552734,14.57226563,5.58984375,7.883789063,177.2753906,-15.57861328,-3.1640625,10.55566406,4.794433594,9.628417969,175.8911133,-16.69921875,176.7919922,0.580078125,-3.599121094,-8.828613281,4.504394531,-54.36035156,78.06884766,1.622105775,0.595833461,-0.194704173,1.00277551,-1.225840768,0.316648528
28340.0502,5.567871094,12.68701172,2.540039063,40.78125,88.06640625,-75.91552734,14.54150391,5.585449219,7.773925781,177.4072266,-16.08398438,-3.208007813,10.546875,4.78125,9.571289063,176.0009766,-17.02880859,176.7700195,0.584472656,-3.590332031,-8.815429688,4.438476563,-54.36035156,78.15673828,1.624375572,0.605885416,-0.194055659,1.010557669,-1.229407595,0.326051969
28350.0502,5.567871094,12.68701172,2.540039063,40.78125,88.04443359,-75.91552734,14.52392578,5.576660156,7.708007813,177.4731445,-16.36962891,-3.229980469,10.53369141,4.776855469,9.514160156,176.1108398,-17.31445313,176.7480469,0.602050781,-3.572753906,-8.775878906,4.240722656,-54.38232422,78.3984375,1.628915167,0.618207167,-0.200865049,1.020609624,-1.227137796,0.337725207
28360.0502,5.567871094,12.69140625,2.540039063,40.78125,88.04443359,-75.91552734,14.49316406,5.567871094,7.611328125,177.5170898,-16.74316406,-3.186035156,10.51171875,4.763671875,9.435058594,176.1987305,-17.66601563,176.7700195,0.628417969,-3.541992188,-8.71875,3.999023438,-54.44824219,78.70605469,1.634103275,0.631825944,-0.212538289,1.033904146,-1.219031372,0.353613781
28370.0502,5.567871094,12.69140625,2.540039063,40.78125,88.04443359,-75.91552734,14.47119141,5.559082031,7.545410156,177.5170898,-16.96289063,-3.120117188,10.50292969,4.754882813,9.377929688,176.1987305,-17.9296875,176.8139648,0.641601563,-3.533203125,-8.692382813,3.977050781,-54.47021484,78.72802734,1.639939896,0.641229386,-0.229075379,1.042334819,-1.207358121,0.366259788
28380.0502,5.567871094,12.69140625,2.540039063,40.80322266,88.04443359,-75.89355469,14.44921875,5.5546875,7.475097656,177.5170898,-17.16064453,-3.032226563,10.48095703,4.754882813,9.290039063,176.1767578,-18.25927734,176.9458008,0.659179688,-3.524414063,-8.661621094,4.020996094,-54.53613281,78.66210938,1.647722058,0.647066004,-0.249827806,1.046225898,-1.192766558,0.37566323
28390.0502,5.567871094,12.69140625,2.540039063,40.82519531,88.04443359,-75.87158203,14.40527344,5.545898438,7.374023438,177.4731445,-17.46826172,-2.834472656,10.46777344,4.750488281,9.232910156,176.1108398,-18.50097656,177.0556641,0.676757813,-3.524414063,-8.635253906,4.108886719,-54.58007813,78.57421875,1.654855707,0.65030857,-0.278686649,1.047198668,-1.172338371,0.381824105
28400.0502,5.567871094,12.69140625,2.540039063,40.84716797,88.04443359,-75.87158203,14.38330078,5.537109375,7.299316406,177.4072266,-17.70996094,-2.702636719,10.45019531,4.74609375,9.17578125,176.0449219,-18.74267578,177.1875,0.694335938,-3.520019531,-8.61328125,4.196777344,-54.62402344,78.44238281,1.662313613,0.657442216,-0.325379611,1.051089748,-1.136345851,0.39090329
28410.0502,5.567871094,12.69140625,2.544433594,40.86914063,88.04443359,-75.82763672,14.33496094,5.523925781,7.189453125,177.3413086,-17.99560547,-2.4609375,10.42822266,4.741699219,9.083496094,175.9130859,-19.09423828,177.4511719,0.720703125,-3.524414063,-8.578125,4.39453125,-54.68994141,78.20068359,1.659395302,0.671060993,-0.391852233,1.059520421,-1.067927642,0.405494837
28420.0502,5.567871094,12.69140625,2.544433594,40.86914063,88.04443359,-75.82763672,14.30419922,5.51953125,7.114746094,177.2753906,-18.23730469,-2.28515625,10.40625,4.741699219,9.021972656,175.8032227,-19.31396484,177.6269531,0.73828125,-3.524414063,-8.551757813,4.5703125,-54.75585938,77.95898438,1.65258591,0.684355514,-0.459946141,1.068923863,-0.992375787,0.421707667
28430.0502,5.567871094,12.69140625,2.540039063,40.91308594,88.04443359,-75.78369141,14.28222656,5.515136719,7.040039063,177.1875,-18.45703125,-2.065429688,10.37988281,4.741699219,8.9296875,175.6494141,-19.6875,178.0004883,0.769042969,-3.533203125,-8.516601563,4.899902344,-54.84375,77.54150391,1.65258591,0.694083212,-0.543928633,1.078651562,-0.908717517,0.428192799
28440.0502,5.567871094,12.69140625,2.540039063,40.93505859,88.04443359,-75.76171875,14.23388672,5.501953125,6.916992188,177.0996094,-18.80859375,-1.691894531,10.35791016,4.741699219,8.863769531,175.5395508,-19.90722656,178.2861328,0.786621094,-3.537597656,-8.490234375,5.141601563,-54.93164063,77.18994141,1.652910167,0.705107936,-0.62791113,1.088703518,-0.826680539,0.438893267
28450.0502,5.567871094,12.69140625,2.540039063,41.00097656,88.04443359,-75.69580078,14.203125,5.493164063,6.837890625,177.0117188,-19.02832031,-1.384277344,10.3359375,4.74609375,8.802246094,175.4296875,-20.14892578,178.6157227,0.80859375,-3.546386719,-8.459472656,5.44921875,-54.99755859,76.75048828,1.646425031,0.72002374,-0.711893633,1.098755474,-0.73329458,0.460294202
28460.0502,5.567871094,12.69140625,2.544433594,41.04492188,88.04443359,-75.62988281,14.16357422,5.484375,6.71484375,176.8579102,-19.40185547,-0.834960938,10.30517578,4.750488281,8.701171875,175.2319336,-20.47851563,179.2089844,0.839355469,-3.559570313,-8.415527344,5.9765625,-55.12939453,75.95947266,1.643182464,0.74207319,-0.78290587,1.115292563,-0.656769981,0.485261961
28470.0502,5.567871094,12.69140625,2.544433594,41.11083984,88.04443359,-75.56396484,14.1328125,5.471191406,6.635742188,176.7260742,-19.62158203,-0.395507813,10.28320313,4.759277344,8.635253906,175.1000977,-20.69824219,179.6923828,0.861328125,-3.568359375,-8.384765625,6.350097656,-55.23925781,75.34423828,1.643182464,0.759583046,-0.842569123,1.127938572,-0.596782481,0.50536587
28480.0502,5.572265625,12.69140625,2.544433594,41.22070313,88.04443359,-75.45410156,14.10205078,5.462402344,6.556640625,176.5722656,-19.81933594,0.087890625,10.24365234,4.772460938,8.534179688,174.8803711,-21.00585938,-179.4726563,0.892089844,-3.5859375,-8.336425781,7.009277344,-55.41503906,74.28955078,1.646749288,0.784550805,-0.919093736,1.145772688,-0.524473229,0.530333628
28490.0502,5.572265625,12.68701172,2.544433594,41.30859375,88.04443359,-75.34423828,14.0625,5.444824219,6.437988281,176.3085938,-20.12695313,0.87890625,10.22167969,4.785644531,8.463867188,174.6826172,-21.20361328,-178.8574219,0.9140625,-3.599121094,-8.305664063,7.492675781,-55.546875,73.52050781,1.644155234,0.803033432,-0.968380778,1.161661264,-0.476483234,0.549789024
28500.0502,5.572265625,12.68701172,2.544433594,41.44042969,88.04443359,-75.21240234,14.03173828,5.431640625,6.36328125,176.1108398,-20.30273438,1.450195313,10.19970703,4.798828125,8.40234375,174.4848633,-21.35742188,-178.1982422,0.94921875,-3.625488281,-8.252929688,8.26171875,-55.72265625,72.24609375,1.630212194,0.823461599,-1.023504447,1.181116663,-0.414225945,0.57118996
28510.0502,5.572265625,12.68701172,2.544433594,41.52832031,88.04443359,-75.12451172,13.9921875,5.400878906,6.249023438,175.78125,-20.52246094,2.329101563,10.16015625,4.820800781,8.301269531,174.1992188,-21.57714844,-177.1875,0.971191406,-3.643066406,-8.217773438,8.811035156,-55.85449219,71.34521484,1.606541451,0.843565509,-1.053011824,1.197653752,-0.364290414,0.597454744
28520.0502,5.572265625,12.68701172,2.544433594,41.66015625,88.02246094,-74.99267578,13.96582031,5.383300781,6.178710938,175.5395508,-20.65429688,2.966308594,10.13818359,4.833984375,8.230957031,173.9794922,-21.73095703,-176.484375,0.993164063,-3.660644531,-8.182617188,9.404296875,-55.98632813,70.42236328,1.583194965,0.861399622,-1.070521697,1.209975505,-0.322137044,0.621773989
28530.0502,5.572265625,12.68701172,2.544433594,41.70410156,88.02246094,-74.92675781,13.93945313,5.370117188,6.104003906,175.2978516,-20.78613281,3.581542969,10.09863281,4.855957031,8.129882813,173.6279297,-21.90673828,-175.4296875,1.023925781,-3.69140625,-8.125488281,10.28320313,-56.16210938,69.01611328,1.564063818,0.881503533,-1.086734542,1.219703205,-0.283874756,0.646741748
28540.0502,5.576660156,12.68701172,2.544433594,41.74804688,88.02246094,-74.8828125,13.89990234,5.348144531,5.985351563,174.9023438,-21.00585938,4.548339844,10.07226563,4.873535156,8.059570313,173.4082031,-22.03857422,-174.7265625,1.045898438,-3.713378906,-8.0859375,10.8984375,-56.27197266,68.07128906,1.555633142,0.896743594,-1.101001846,1.225864082,-0.259879762,0.666845657
28550.0502,5.576660156,12.68701172,2.544433594,41.77001953,88.02246094,-74.83886719,13.87353516,5.334960938,5.90625,174.6386719,-21.15966797,5.207519531,10.05029297,4.891113281,7.989257813,173.1445313,-22.17041016,-174.0454102,1.067871094,-3.739746094,-8.05078125,11.46972656,-56.35986328,67.17041016,1.553687602,0.910038115,-1.117538949,1.230403675,-0.240100106,0.683058487
28560.0502,5.576660156,12.68261719,2.544433594,41.77001953,88.02246094,-74.83886719,13.83398438,5.317382813,5.783203125,174.2431641,-21.40136719,6.15234375,10.01513672,4.921875,7.879394531,172.7709961,-22.36816406,-173.0126953,1.098632813,-3.774902344,-7.989257813,12.34863281,-56.46972656,65.85205078,1.557254426,0.91814453,-1.135697337,1.234943268,-0.224211529,0.692461929
28570.0502,5.576660156,12.68261719,2.544433594,41.77001953,88.02246094,-74.83886719,13.81201172,5.312988281,5.704101563,173.9794922,-21.57714844,6.789550781,9.988769531,4.939453125,7.809082031,172.5292969,-22.5,-172.3535156,1.116210938,-3.801269531,-7.949707031,12.91992188,-56.53564453,64.99511719,1.563739561,0.917171761,-1.156125524,1.233646242,-0.207998696,0.693110442
28580.0502,5.576660156,12.68261719,2.544433594,41.72607422,88.04443359,-74.86083984,13.78125,5.30859375,5.620605469,173.7597656,-21.70898438,7.360839844,9.962402344,4.970214844,7.69921875,172.1777344,-22.71972656,-171.4306641,1.146972656,-3.840820313,-7.888183594,13.7109375,-56.6015625,63.78662109,1.570548952,0.916847504,-1.184011621,1.233970498,-0.182706676,0.68857085
28590.0502,5.576660156,12.68261719,2.544433594,41.72607422,88.04443359,-74.8828125,13.74609375,5.30859375,5.501953125,173.4521484,-21.92871094,8.173828125,9.940429688,4.987792969,7.62890625,171.9799805,-22.8515625,-170.859375,1.164550781,-3.8671875,-7.848632813,14.23828125,-56.62353516,63.01757813,1.57476429,0.920414327,-1.201197239,1.237213065,-0.164548304,0.690516389
28600.0502,5.576660156,12.68261719,2.544433594,41.72607422,88.04443359,-74.8828125,13.71972656,5.30859375,5.418457031,173.2983398,-22.08251953,8.657226563,9.922851563,5.009765625,7.554199219,171.8041992,-22.98339844,-170.3100586,1.182128906,-3.889160156,-7.8046875,14.72167969,-56.66748047,62.33642578,1.579952398,0.924629663,-1.212221976,1.239158605,-0.151902294,0.693110442
28610.0502,5.581054688,12.68261719,2.544433594,41.72607422,88.04443359,-74.86083984,13.68017578,5.317382813,5.304199219,173.1225586,-22.23632813,9.31640625,9.905273438,5.031738281,7.448730469,171.5185547,-23.15917969,-169.6069336,1.204101563,-3.928710938,-7.738769531,15.40283203,-56.66748047,61.32568359,1.591949897,0.929817769,-1.2203284,1.240131375,-0.148011214,0.697325778
28620.0502,5.581054688,12.68261719,2.544433594,41.77001953,88.04443359,-74.81689453,13.65820313,5.317382813,5.229492188,173.0126953,-22.34619141,9.689941406,9.892089844,5.053710938,7.378417969,171.3867188,-23.29101563,-169.1455078,1.221679688,-3.955078125,-7.69921875,15.84228516,-56.66748047,60.71044922,1.605892937,0.935005875,-1.221625427,1.244022455,-0.1570904,0.70186537
28630.0502,5.581054688,12.68261719,2.544433594,41.81396484,88.04443359,-74.77294922,13.640625,5.321777344,5.154785156,172.9248047,-22.43408203,10.01953125,9.874511719,5.080078125,7.272949219,171.1889648,-23.46679688,-168.5742188,1.243652344,-3.994628906,-7.633300781,16.41357422,-56.64550781,59.91943359,1.61659341,0.941815264,-1.222598198,1.253101642,-0.16876364,0.708674759
28640.0502,5.581054688,12.68261719,2.544433594,41.8359375,88.04443359,-74.72900391,13.60986328,5.334960938,5.036132813,172.8369141,-22.56591797,10.43701172,9.865722656,5.093261719,7.20703125,171.0791016,-23.59863281,-168.2885742,1.261230469,-4.020996094,-7.59375,16.74316406,-56.62353516,59.45800781,1.621133004,0.950245936,-1.222922455,1.263802112,-0.176221543,0.713862865
28650.0502,5.581054688,12.68261719,2.544433594,41.87988281,88.04443359,-74.68505859,13.59228516,5.339355469,4.95703125,172.7490234,-22.69775391,10.67871094,9.856933594,5.106445313,7.132324219,170.9692383,-23.75244141,-168.0029297,1.274414063,-4.04296875,-7.554199219,17.05078125,-56.57958984,59.0625,1.621133004,0.957379582,-1.214816031,1.273854069,-0.18530073,0.71905097
28660.0502,5.581054688,12.68261719,2.544433594,41.92382813,88.04443359,-74.64111328,13.56591797,5.348144531,4.829589844,172.6611328,-22.91748047,11.03027344,9.839355469,5.128417969,7.018066406,170.793457,-23.99414063,-167.6074219,1.296386719,-4.082519531,-7.492675781,17.44628906,-56.49169922,58.55712891,1.61562064,0.963540458,-1.196333385,1.283906026,-0.199243766,0.724239076
